GPS纬度,GPS经度,谷歌地图纬度,谷歌地图经度,百度纬度,百度经度,地址,邮编,关键词
43.0958499172,90.4819779375,43.0974795902,90.4838715771,43.103755,90.490249,新疆维吾尔自治区吐鲁番地区鄯善县五一路,-,鄯善站
23.1621381279,112.8828997445,23.1593072838,112.8879476619,23.165217,112.894476,广东省佛山市三水区站前路1,-,三水站
0,0,0,0,0,0,-,-,泗水站
0,0,0,0,0,0,-,-,石山站
0,0,0,0,0,0,-,-,松树站
0,0,0,0,0,0,-,-,首山站
41.012334456,119.0486767683,41.0142126842,119.0550979767,41.020462,119.061525,辽宁省朝阳市凌源市G101(京沈线),-,三十家站
0,0,0,0,0,0,-,-,三十里堡站
0,0,0,0,0,0,-,-,松树镇站
0,0,0,0,0,0,-,-,松桃站
0,0,0,0,0,0,-,-,索图罕站
33.3388435879,115.8158854429,33.3371540223,115.8212927763,33.343223,115.827747,安徽省阜阳市太和县,-,三堂集站
0,0,0,0,0,0,-,-,石头站
0,0,0,0,0,0,-,-,神头站
0,0,0,0,0,0,-,-,沙沱站
0,0,0,0,0,0,-,-,上万站
49.424200095,127.3161556964,49.4264473479,127.3234298472,49.432797,127.3298,黑龙江省黑河市孙吴县解放路,-,孙吴站
44.3215987288,85.6060258403,44.3224545892,85.6085256591,44.328228,85.615168,新疆维吾尔自治区塔城地区沙湾县火车站路1,-,沙湾县站
29.8691188143,118.4060834532,29.8668161486,118.4113620405,29.872912,118.41783,安徽省黄山市歙县新安路,-,歙县站
0,0,0,0,0,0,-,-,遂溪站
26.3926149352,117.7722811873,26.3892847529,117.7773237402,26.39494,117.783891,福建省三明市沙县石桥路,-,沙县站
30.0166587663,120.5760168703,30.0140297827,120.5800991924,30.020277,120.586558,浙江省绍兴市越城区车站西路260号,-,绍兴站
0,0,0,0,0,0,-,-,石岘站
0,0,0,0,0,0,-,-,上西铺站
0,0,0,0,0,0,-,-,石峡子站
34.1130012952,118.7586411352,34.1116956277,118.7640591974,34.117614,118.770611,江苏省宿迁市沭阳县站前路,-,沭阳站
27.960563782,107.1842210283,27.9572469511,107.1885125627,27.963164,107.195021,贵州省遵义市绥阳县解放北路,-,绥阳站
0,0,0,0,0,0,-,-,寿阳站
0,0,0,0,0,0,-,-,水洋站
34.6663241678,105.7035843711,34.6650579363,105.7074735742,34.671264,105.713903,甘肃省天水市麦积区,-,三阳川站
0,0,0,0,0,0,-,-,上腰墩站
0,0,0,0,0,0,-,-,三营站
40.1287903392,116.6511501991,40.1298813423,116.6570242368,40.136138,116.663478,北京市顺义区府前东街27号,-,顺义站
42.6986872356,120.2454034205,42.7008791654,120.251196992,42.707125,120.257598,内蒙古自治区赤峰市敖汉旗,-,三义井站
0,0,0,0,0,0,-,-,三源浦站
30.0039858433,120.8526571468,30.0014076938,120.856766291,30.007674,120.863212,浙江省绍兴市上虞市G104(京福线),-,上虞站
34.6067492603,108.9429860691,34.6053761479,108.9476531128,34.61161,108.954108,陕西省咸阳市三原县南一环,-,三原站
0,0,0,0,0,0,-,-,上园站
0,0,0,0,0,0,-,-,水源站
0,0,0,0,0,0,-,-,桑园子站
40.3467702974,120.31895054,40.3481932017,120.3244705262,40.354137,120.331036,辽宁省葫芦岛市绥中县西门北路108号,-,绥中北站
31.423679704,120.6390471866,31.4215649494,120.6432475259,31.427327,120.649817,江苏省苏州市相城区南天成路,-,苏州北站
33.6769300756,117.2453888237,33.6754881953,117.2510429203,33.681725,117.25747,安徽省宿州市埇桥区站前路,-,宿州东站
22.6042665339,114.1141507174,22.6015923601,114.1192576434,22.607922,114.125704,广东省深圳市龙岗区吉华路94号,-,深圳东站
0,0,0,0,0,0,-,-,深州站
0,0,0,0,0,0,-,-,孙镇站
40.3207237973,120.3474360774,40.3222002929,120.3530043433,40.328571,120.359409,辽宁省葫芦岛市绥中县站前街4号,-,绥中站
0,0,0,0,0,0,-,-,尚志站
0,0,0,0,0,0,-,-,师庄站
30.1754229068,111.6022311253,30.1726636907,111.6077618403,30.178986,111.614181,湖北省荆州市松滋市S332,-,松滋站
24.8283832646,104.0167135348,24.8254815933,104.018859302,24.83167,104.025308,云南省曲靖市师宗县Y101,-,师宗站
31.3432385592,120.7064736238,31.3412227917,120.7107973447,31.347585,120.717247,江苏省苏州市吴中区至和西路,-,苏州园区站
31.3739258529,120.5203857399,31.3719061488,120.5247416473,31.377651,120.531304,江苏省苏州市虎丘区浒墅关南路,-,苏州新区站
36.1720122413,117.0292675211,36.1721421571,117.0351522877,36.17806,117.041728,山东省泰安市岱岳区桃花源路,-,泰安站
41.4436329888,122.4254494424,41.4459492921,122.4309318776,41.451857,122.437481,辽宁省鞍山市台安县,-,台安站
35.2976935915,104.6845495336,35.2970236562,104.6873658531,35.302829,104.693949,甘肃省定西市陇西县X094,-,通安驿站
0,0,0,0,0,0,-,-,桐柏站
0,0,0,0,0,0,-,-,通北站
31.052823439,116.9730072437,31.0505533298,116.9781517206,31.056657,116.984636,安徽省安庆市桐城市海峰路,-,桐城站
0,0,0,0,0,0,-,-,汤池站
34.6032382202,118.371014223,34.602346362,118.3767219638,34.608012,118.383352,山东省临沂市郯城县G205(东环路),-,郯城站
0,0,0,0,0,0,-,-,铁厂站
0,0,0,0,0,0,-,-,桃村站
0,0,0,0,0,0,-,-,通道站
0,0,0,0,0,0,-,-,田东站
43.9022147759,126.9495647412,43.9044334382,126.9553583127,43.910816,126.961737,吉林省吉林市蛟河市X034(天岗大路),-,天岗站
0,0,0,0,0,0,-,-,土贵乌拉站
0,0,0,0,0,0,-,-,通沟站
37.4213798496,112.5635916314,37.4218612772,112.5698089919,37.428074,112.576213,山西省晋中市太谷县太洛路,-,太谷站
0,0,0,0,0,0,-,-,塔哈站
25.2089715231,102.0948384561,25.2062195735,102.0964960613,25.21225,102.102996,云南省楚雄彝族自治州禄丰县中棠线,-,棠海站
32.6691211272,112.8453930913,32.6669083909,112.8512295781,32.672569,112.857842,河南省南阳市唐河县盛居路,-,唐河站
26.8350026798,114.9444034931,26.8314653909,114.9492207405,26.837804,114.955647,江西省吉安市泰和县井冈山大道,-,泰和站
0,0,0,0,0,0,-,-,太湖站
0,0,0,0,0,0,-,-,团结站
0,0,0,0,0,0,-,-,谭家井站
43.6428498307,124.9831076295,43.6452373221,124.9892928034,43.65101,124.995892,吉林省四平市公主岭市,-,陶家屯站
22.3658089658,113.5463168604,22.3628275405,113.5514237864,22.368731,113.55795,广东省珠海市香洲区金凤路,-,唐家湾站
40.3403979905,116.7412746677,40.3416696104,116.7473954686,40.347947,116.753838,北京市密云县西统路,-,统军庄站
0,0,0,0,0,0,-,-,泰康站
0,0,0,0,0,0,-,-,吐列毛杜站
0,0,0,0,0,0,-,-,图里河站
30.9212935162,117.8567197582,30.9189142232,117.8619447014,30.924989,117.868406,安徽省铜陵市狮子山区广场南路,-,铜陵站
0,0,0,0,0,0,-,-,田林站
0,0,0,0,0,0,-,-,亭亮站
46.9721152537,128.046701925,46.9744067265,128.0536166598,46.980666,128.060053,黑龙江省伊春市铁力市新华路,-,铁力站
42.230404355,123.6677356144,42.2325293918,123.6736150166,42.238297,123.680215,辽宁省铁岭市铁岭县赣江路,-,铁岭西站
42.9947375112,129.7934522205,42.9972291534,129.8004635149,43.003174,129.806984,吉林省延边朝鲜族自治州图们市,-,图们北站
30.8672991522,113.3106921594,30.8650153125,113.3166842143,30.870927,113.323251,湖北省天门市天门市,-,天门站
0,0,0,0,0,0,-,-,天门南站
27.1301568965,120.2202019548,27.1269151722,120.224477396,27.133159,120.230931,福建省宁德市福鼎市,-,太姥山站
0,0,0,0,0,0,-,-,土牧尔台站
0,0,0,0,0,0,-,-,土门子站
0,0,0,0,0,0,-,-,洮南站
30.2222972848,105.8740562059,30.2194884845,105.8775967218,30.225418,105.884098,重庆市潼南县奋进大道,-,潼南站
0,0,0,0,0,0,-,-,太平川站
0,0,0,0,0,0,-,-,太平镇站
0,0,0,0,0,0,-,-,图强站
35.9640253338,115.8578817693,35.9638777021,115.8634446708,35.969531,115.870028,河南省濮阳市台前县S205(金水南路),-,台前站
43.5843853181,129.6263428812,43.5867868501,129.6332415228,43.592673,129.639815,吉林省延边朝鲜族自治州汪清县建设街,-,天桥岭站
0,0,0,0,0,0,-,-,土桥子站
40.3101649705,124.2035597529,40.3116375942,124.2092621293,40.317892,124.215665,辽宁省丹东市振安区中兴路1,-,汤山城站
0,0,0,0,0,0,-,-,桃山站
0,0,0,0,0,0,-,-,塔石嘴站
0,0,0,0,0,0,-,-,通途站
0,0,0,0,0,0,-,-,汤旺河站
0,0,0,0,0,0,-,-,同心站
31.0168245545,107.0563560027,31.0146362436,107.060851385,31.020731,107.067337,四川省达州市渠县铁桥路,-,土溪站
30.5393407254,120.5632033461,30.5368088025,120.5673607701,30.542694,120.573895,浙江省嘉兴市桐乡市X821(高铁线),-,桐乡站
0,0,0,0,0,0,-,-,田阳站
0,0,0,0,0,0,-,-,天义站
35.9145711973,114.3402510074,35.9146233355,114.3462537912,35.920901,114.352711,河南省安阳市汤阴县G107(铁东路),-,汤阴站
42.1794533319,125.8973311059,42.1815601756,125.9030442111,42.187654,125.909511,吉林省通化市柳河县G303(集锡线),-,驼腰岭站
0,0,0,0,0,0,-,-,太阳山站
46.7458667003,129.9173174143,46.7478003941,129.924795413,46.753751,129.931312,黑龙江省佳木斯市汤原县S101(哈肇路),-,汤原站
0,0,0,0,0,0,-,-,塔崖驿站
35.0906422617,117.2517755059,35.0900760227,117.2575744418,35.096316,117.264026,山东省枣庄市滕州市S343,-,滕州东站
28.6889031013,121.2858617197,28.6858207384,121.2901049744,28.691911,121.296612,浙江省台州市黄岩区S82(八二省道),-,台州站
0,0,0,0,0,0,-,-,天祝站
35.0811109595,117.1481047666,35.080671961,117.1540324485,35.086563,117.160579,山东省枣庄市滕州市大同路89号,-,滕州站
0,0,0,0,0,0,-,-,天镇站
0,0,0,0,0,0,-,-,桐子林站
0,0,0,0,0,0,-,-,天柱山站
38.8832290339,116.3287314411,38.8841352195,116.3347288605,38.889814,116.341364,河北省廊坊市文安县大吕线,-,文安站
0,0,0,0,0,0,-,-,武安站
39.4009828395,114.9297801206,39.401894792,114.9357346246,39.408018,114.94223,河北省保定市涞源县兴宁路,-,王安镇站
32.2312333586,106.2623351956,32.2289780259,106.2662726784,32.234661,106.27286,四川省广元市旺苍县白马路,-,旺苍站
46.7683620154,120.312947187,46.7702836107,120.3193844886,46.776217,120.325915,内蒙古自治区兴安盟阿尔山市S203,-,五叉沟站
19.6083892156,110.733171641,19.6065447592,110.737586557,19.612633,110.744098,海南省文昌市文昌市S205,-,文昌站
44.4333943008,129.494090189,44.4355663038,129.501353611,44.441615,129.507825,黑龙江省牡丹江市西安区G201(鹤大线),-,温春站
48.6274249019,126.6120956079,48.6293571329,126.6185114519,48.635429,126.625012,黑龙江省黑河市五大连池市G202(爱大线),-,五大连池站
37.1788145426,121.986564882,37.1794812917,121.9913553073,37.185239,121.997946,山东省威海市文登市站前路,-,文登站
0,0,0,0,0,0,-,-,五道沟站
0,0,0,0,0,0,-,-,五道河站
0,0,0,0,0,0,-,-,文地站
0,0,0,0,0,0,-,-,卫东站
32.5407262155,110.9610135923,32.5384379071,110.9663726459,32.544371,110.972934,湖北省十堰市丹江口市G209(呼北线),-,武当山站
38.7076019972,115.1588310968,38.7084351168,115.1651342879,38.714365,115.171652,河北省保定市望都县中华东路,-,望都站
0,0,0,0,0,0,-,-,乌尔旗汗站
36.6970358905,119.0924405114,36.6975348767,119.0983950154,36.703189,119.104998,山东省潍坊市潍城区和平路1号,-,潍坊站
0,0,0,0,0,0,-,-,万发屯站
0,0,0,0,0,0,-,-,王府站
39.6557618881,121.8327680076,39.6569844667,121.8378427471,39.662893,121.844376,辽宁省大连市瓦房店市岚大线,-,瓦房店西站
0,0,0,0,0,0,-,-,王岗站
0,0,0,0,0,0,-,-,武功站
0,0,0,0,0,0,-,-,湾沟站
25.4877548263,103.5323857827,25.4847138562,103.5342847867,25.490742,103.540785,云南省曲靖市马龙县撒张线,-,吴官田站
39.6689213391,106.8010797568,39.6698669136,106.8058487244,39.676171,106.812215,内蒙古自治区乌海市海勃湾区新华大街,-,乌海站
0,0,0,0,0,0,-,-,苇河站
35.4320553738,114.0559315373,35.4319023866,114.0621328045,35.437596,114.068765,河南省新乡市卫辉市翔宇大道,-,卫辉站
0,0,0,0,0,0,-,-,吴家川站
0,0,0,0,0,0,-,-,五家站
0,0,0,0,0,0,-,-,威箐站
0,0,0,0,0,0,-,-,午汲站
42.7912710275,125.2758862645,42.7936251113,125.2821250827,42.799992,125.288506,吉林省辽源市东辽县X045,-,渭津站
0,0,0,0,0,0,-,-,王家湾站
46.0019416003,130.5227466092,46.0040097347,130.5301977858,46.010145,130.536629,黑龙江省七台河市勃利县,-,倭肯站
0,0,0,0,0,0,-,-,五棵树站
40.2582814924,124.2697343794,40.2597101762,124.2753723827,40.265471,124.281964,辽宁省丹东市振安区新泡线,-,五龙背站
0,0,0,0,0,0,-,-,乌兰哈达站
45.882894738,126.4585216171,45.8850831187,126.4649160034,45.891361,126.471305,黑龙江省哈尔滨市呼兰区,-,万乐站
0,0,0,0,0,0,-,-,瓦拉干站
28.4821184572,121.320867852,28.4789877909,121.325154022,28.485356,121.331603,浙江省台州市温岭市站东路,-,温岭站
0,0,0,0,0,0,-,-,五莲站
40.7119347755,108.6454524755,40.7130652081,108.6505486726,40.718772,108.6572,内蒙古自治区巴彦淖尔市乌拉特前旗红旗大街,-,乌拉特前旗站
40.6561373376,108.7729457806,40.6573705364,108.7782780121,40.663048,108.784875,内蒙古自治区巴彦淖尔市乌拉特前旗G110(京银线),-,乌拉山站
0,0,0,0,0,0,-,-,卧里屯站
34.5374822716,109.4763033012,34.5362980154,109.4815657953,34.542038,109.48811,陕西省渭南市临渭区仓程路,-,渭南北站
0,0,0,0,0,0,-,-,乌奴耳站
0,0,0,0,0,0,-,-,万宁站
0,0,0,0,0,0,-,-,万年站
34.7932250453,109.9478413234,34.7920665254,109.9529214273,34.797984,109.959464,陕西省渭南市大荔县南环路,-,渭南南站
0,0,0,0,0,0,-,-,渭南镇站
0,0,0,0,0,0,-,-,沃皮站
0,0,0,0,0,0,-,-,吴堡站
0,0,0,0,0,0,-,-,吴桥站
0,0,0,0,0,0,-,-,汪清站
39.3713352538,117.0100645796,39.3724632418,117.0162390248,39.378725,117.022709,天津市武清区S308(前进道),-,武清站
0,0,0,0,0,0,-,-,武山站
0,0,0,0,0,0,-,-,文水站
39.6641476336,116.4135558827,39.665522834,116.4197625144,39.671596,116.426239,北京市大兴区青魏路,-,魏善庄站
0,0,0,0,0,0,-,-,王瞳站
0,0,0,0,0,0,-,-,五台山站
0,0,0,0,0,0,-,-,王团庄站
0,0,0,0,0,0,-,-,五五站
31.5986741401,120.4555384564,31.5968602218,120.4601357627,31.603107,120.466586,江苏省无锡市锡山区迎安路,-,无锡东站
0,0,0,0,0,0,-,-,卫星站
0,0,0,0,0,0,-,-,闻喜站
0,0,0,0,0,0,-,-,武乡站
31.4998504792,120.3874771306,31.4980803561,120.3921709964,31.504001,120.398706,江苏省无锡市滨湖区长江南路28-76,-,无锡新区站
0,0,0,0,0,0,-,-,武穴站
0,0,0,0,0,0,-,-,吴圩站
0,0,0,0,0,0,-,-,王杨站
28.9115601861,119.826367537,28.9085031068,119.8309809365,28.914235,119.837528,浙江省金华市武义县明招路,-,武义站
0,0,0,0,0,0,-,-,五营站
0,0,0,0,0,0,-,-,瓦窑田站
40.9099822856,108.0443977489,40.911522826,108.0498962774,40.91722,108.056518,内蒙古自治区巴彦淖尔市五原县S212,-,五原站
0,0,0,0,0,0,-,-,苇子沟站
0,0,0,0,0,0,-,-,韦庄站
0,0,0,0,0,0,-,-,五寨站
0,0,0,0,0,0,-,-,王兆屯站
36.3315709798,113.2989676036,36.3316358049,113.3055014648,36.337707,113.311982,山西省长治市潞城市S324,-,微子镇站
40.9747515047,119.0585672536,40.9766146715,119.0650099197,40.982706,119.07152,辽宁省朝阳市凌源市,-,魏杖子站
0,0,0,0,0,0,-,-,新安站
0,0,0,0,0,0,-,-,兴安站
0,0,0,0,0,0,-,-,新安县站
0,0,0,0,0,0,-,-,新保安站
40.7725372525,118.1702730706,40.7741866771,118.1767479232,40.780294,118.183179,河北省承德市承德县站前路,-,下板城站
0,0,0,0,0,0,-,-,西八里站
30.9492323862,118.7685712725,30.9470194657,118.7736889273,30.95311,118.780158,安徽省宣城市宣州区叠嶂东路106号,-,宣城站
40.6219406709,120.6966743383,40.6233820831,120.7019100103,40.629658,120.708343,辽宁省葫芦岛市兴城市站前路,-,兴城站
0,0,0,0,0,0,-,-,小村站
0,0,0,0,0,0,-,-,新绰源站
44.6693876081,130.4391914714,44.6716880079,130.4467070211,44.678053,130.453081,黑龙江省牡丹江市穆棱市X086,-,下城子站
0,0,0,0,0,0,-,-,新城子站
28.3128104194,102.3977168857,28.3095283282,102.3994227706,28.315348,102.405969,四川省凉山彝族自治州喜德县X06(零六县道),-,喜德站
0,0,0,0,0,0,-,-,小得江站
0,0,0,0,0,0,-,-,西大庙站
0,0,0,0,0,0,-,-,小董站
0,0,0,0,0,0,-,-,小东站
25.4011499614,114.902988293,25.3981357938,114.9076499723,25.4038,114.914218,江西省赣州市信丰县站前大道,-,信丰站
0,0,0,0,0,0,-,-,襄汾站
27.0814625985,106.7434850874,27.0780331437,106.7473260107,27.083716,106.753897,贵州省贵阳市息烽县环城路,-,息烽站
27.7357344489,115.3908882392,27.7326577795,115.3961936486,27.738425,115.402778,江西省吉安市新干县站前路,-,新干站
30.9574059825,113.9237731936,30.9549632815,113.9292609932,30.960634,113.935858,湖北省孝感市孝南区城站路109号,-,孝感站
0,0,0,0,0,0,-,-,西固城站
36.1085895749,103.5950866568,36.1081994783,103.5973289835,36.114153,103.603824,甘肃省兰州市西固区临洮北街58号,-,西固站
0,0,0,0,0,0,-,-,夏官营站
49.9012752834,127.3410283867,49.9033311719,127.3484688345,49.909374,127.354958,黑龙江省黑河市爱辉区X179,-,西岗子站
0,0,0,0,0,0,-,-,襄河站
0,0,0,0,0,0,-,-,新和站
0,0,0,0,0,0,-,-,宣和站
0,0,0,0,0,0,-,-,斜河涧站
0,0,0,0,0,0,-,-,新华屯站
0,0,0,0,0,0,-,-,新华站
27.7311006303,111.2980869396,27.7278337406,111.3035264595,27.733524,111.31013,湖南省娄底市新化县天华南路,-,新化站
40.5967572053,115.05061791,40.5982196325,115.0571303135,40.604366,115.063635,河北省张家口市宣化区车站西街,-,宣化站
0,0,0,0,0,0,-,-,兴和西站
0,0,0,0,0,0,-,-,小河沿站
0,0,0,0,0,0,-,-,下花园站
0,0,0,0,0,0,-,-,小河镇站
0,0,0,0,0,0,-,-,徐家站
27.6019015063,115.3306161243,27.5987448271,115.3358035165,27.604996,115.342265,江西省吉安市峡江县元阳路,-,峡江站
35.6105596718,111.2048593456,35.6103721371,111.2109372312,35.616461,111.217383,山西省运城市新绛县正平街,-,新绛站
37.9044563716,115.2093850857,37.9052013718,115.2154897934,37.911424,115.221895,河北省石家庄市辛集市兴华路,-,辛集站
0,0,0,0,0,0,-,-,新江站
0,0,0,0,0,0,-,-,西街口站
0,0,0,0,0,0,-,-,许家屯站
0,0,0,0,0,0,-,-,许家台站
0,0,0,0,0,0,-,-,谢家镇站
0,0,0,0,0,0,-,-,兴凯站
22.6501102277,113.2646604923,22.6472635545,113.2699551729,22.653592,113.276382,广东省中山市中山市裕联西街,-,小榄站
0,0,0,0,0,0,-,-,香兰站
0,0,0,0,0,0,-,-,兴隆店站
